bug	drug_group	hrr	f_ns
K. pneumoniae	quinolone	56	0.10513278388278388
K. pneumoniae	quinolone	65	0.1026923076923077
K. pneumoniae	quinolone	77	0.5
K. pneumoniae	quinolone	78	0.0307872539831303
K. pneumoniae	quinolone	81	0.11260447035957241
K. pneumoniae	quinolone	83	0.010000000000000009
K. pneumoniae	quinolone	85	0.06659689399054691
K. pneumoniae	quinolone	96	0.14
K. pneumoniae	quinolone	102	0.00797157622739019
K. pneumoniae	quinolone	103	0.02215644820295985
K. pneumoniae	quinolone	104	0.010000000000000009
K. pneumoniae	quinolone	105	0.020000000000000018
K. pneumoniae	quinolone	107	0.04641199226305612
K. pneumoniae	quinolone	109	0.12297157622739019
K. pneumoniae	quinolone	110	0.09999999999999996
K. pneumoniae	quinolone	111	0.028482972136222934
K. pneumoniae	quinolone	112	0.08999999999999997
K. pneumoniae	quinolone	113	0.13658620689655174
K. pneumoniae	quinolone	119	0.04647798742138369
K. pneumoniae	quinolone	127	0.13609817152808007
K. pneumoniae	quinolone	130	0.08999999999999997
K. pneumoniae	quinolone	140	0.050000000000000044
K. pneumoniae	quinolone	144	0.08607124148768984
K. pneumoniae	quinolone	145	0.0373182957393484
K. pneumoniae	quinolone	148	0.12923312883435584
K. pneumoniae	quinolone	150	0.03532148808230097
K. pneumoniae	quinolone	151	0.015000000000000013
K. pneumoniae	quinolone	156	0.030000000000000027
K. pneumoniae	quinolone	158	0.037407407407407445
K. pneumoniae	quinolone	170	0.05357784431137728
K. pneumoniae	quinolone	171	0.02663716814159294
K. pneumoniae	quinolone	179	0.030000000000000027
K. pneumoniae	quinolone	187	0.02166303558460423
K. pneumoniae	quinolone	191	0.010000000000000009
K. pneumoniae	quinolone	192	0.040000000000000036
K. pneumoniae	quinolone	201	0.025555555555555567
K. pneumoniae	quinolone	204	0.055566666666666674
K. pneumoniae	quinolone	205	0.04703377902885294
K. pneumoniae	quinolone	216	0.040000000000000036
K. pneumoniae	quinolone	218	0.07934513274336279
K. pneumoniae	quinolone	219	0.06730769230769229
K. pneumoniae	quinolone	221	0.029900990099009928
K. pneumoniae	quinolone	222	0.029192810457516368
K. pneumoniae	quinolone	223	0.08999999999999997
K. pneumoniae	quinolone	227	0.04557547169811323
K. pneumoniae	quinolone	240	0.015000000000000013
K. pneumoniae	quinolone	248	0.03168855534709196
K. pneumoniae	quinolone	251	0.02466944930658411
K. pneumoniae	quinolone	259	0.06112179487179491
K. pneumoniae	quinolone	263	0.040134328358208994
K. pneumoniae	quinolone	268	0.015100000000000013
K. pneumoniae	quinolone	273	0.05977342945417097
K. pneumoniae	quinolone	274	0.058822137404580185
K. pneumoniae	quinolone	278	0.03643529893529896
K. pneumoniae	quinolone	280	0.08374374999999999
K. pneumoniae	quinolone	283	0.32999999999999996
K. pneumoniae	quinolone	293	0.03000000000000003
K. pneumoniae	quinolone	295	0.03500000000000004
K. pneumoniae	quinolone	299	0.03849343675417664
K. pneumoniae	quinolone	301	0.16000000000000003
K. pneumoniae	quinolone	303	0.33266076696165187
K. pneumoniae	quinolone	304	0.03315169366715761
K. pneumoniae	quinolone	307	0.019564524694636237
K. pneumoniae	quinolone	308	0.07999999999999996
K. pneumoniae	quinolone	312	0.04533938607868573
K. pneumoniae	quinolone	318	0.051040673657451574
K. pneumoniae	quinolone	320	0.04000000000000003
K. pneumoniae	quinolone	325	0.025000000000000022
K. pneumoniae	quinolone	327	0.04722443559096944
K. pneumoniae	quinolone	328	0.10854979974472953
K. pneumoniae	quinolone	329	0.050000000000000044
K. pneumoniae	quinolone	330	0.028501936108422093
K. pneumoniae	quinolone	334	0.1003597122302158
K. pneumoniae	quinolone	340	0.05255772005772007
K. pneumoniae	quinolone	342	0.01878870673952643
K. pneumoniae	quinolone	344	0.030702803738317776
K. pneumoniae	quinolone	356	0.14456076618229854
K. pneumoniae	quinolone	365	0.08999999999999998
K. pneumoniae	quinolone	371	0.03325362836069477
K. pneumoniae	quinolone	377	0.08135379061371839
K. pneumoniae	quinolone	380	0.05305646481178399
K. pneumoniae	quinolone	385	0.11504152823920265
K. pneumoniae	quinolone	397	0.08153581943081455
K. pneumoniae	quinolone	399	0.05823952095808386
K. pneumoniae	quinolone	412	0.12040844808336436
K. pneumoniae	quinolone	416	0.03957971981320883
K. pneumoniae	quinolone	421	0.022794336810730273
K. pneumoniae	quinolone	422	0.018645680819912164
K. pneumoniae	quinolone	423	0.02378220611916266
K. pneumoniae	quinolone	424	0.020000000000000018
K. pneumoniae	quinolone	427	0.03611358024691359
K. pneumoniae	quinolone	431	0.07006744328632741
K. pneumoniae	quinolone	437	0.03771960107403148
K. pneumoniae	quinolone	439	0.07224949290060853
K. pneumoniae	quinolone	440	0.03054104477611943
K. pneumoniae	quinolone	441	0.10027235050325634
K. pneumoniae	quinolone	447	0.026682352941176494
K. pneumoniae	quinolone	449	0.020000000000000018
K. pneumoniae	quinolone	450	0.020043252595155717
K. pneumoniae	quinolone	451	0.05258398656215007
K. pneumoniae	tmpsmx	10	0.06782608695652177
K. pneumoniae	tmpsmx	12	0.12288473520249221
K. pneumoniae	tmpsmx	15	0.09654850746268655
K. pneumoniae	tmpsmx	22	0.07999999999999996
K. pneumoniae	tmpsmx	23	0.16000000000000003
K. pneumoniae	tmpsmx	56	0.15034798534798535
K. pneumoniae	tmpsmx	65	0.13826923076923078
K. pneumoniae	tmpsmx	77	0.5
K. pneumoniae	tmpsmx	78	0.06567947516401125
K. pneumoniae	tmpsmx	81	0.18405247813411077
K. pneumoniae	tmpsmx	83	0.06999999999999995
K. pneumoniae	tmpsmx	85	0.16199189736664418
K. pneumoniae	tmpsmx	102	0.040245478036175744
K. pneumoniae	tmpsmx	103	0.10885835095137422
K. pneumoniae	tmpsmx	104	0.050000000000000044
K. pneumoniae	tmpsmx	105	0.040000000000000036
K. pneumoniae	tmpsmx	107	0.06243713733075435
K. pneumoniae	tmpsmx	109	0.16434108527131783
K. pneumoniae	tmpsmx	110	0.1615625
K. pneumoniae	tmpsmx	111	0.10696594427244581
K. pneumoniae	tmpsmx	112	0.10999999999999999
K. pneumoniae	tmpsmx	113	0.17337931034482762
K. pneumoniae	tmpsmx	119	0.08072327044025156
K. pneumoniae	tmpsmx	127	0.17515999129299084
K. pneumoniae	tmpsmx	130	0.12
K. pneumoniae	tmpsmx	140	0.07999999999999996
K. pneumoniae	tmpsmx	144	0.09972236773179673
K. pneumoniae	tmpsmx	145	0.09911027568922304
K. pneumoniae	tmpsmx	148	0.141239263803681
K. pneumoniae	tmpsmx	150	0.10588640150691876
K. pneumoniae	tmpsmx	151	0.06000000000000005
K. pneumoniae	tmpsmx	156	0.15000000000000002
K. pneumoniae	tmpsmx	158	0.07587301587301588
K. pneumoniae	tmpsmx	170	0.07730538922155687
K. pneumoniae	tmpsmx	171	0.07716814159292036
K. pneumoniae	tmpsmx	179	0.08870333988212177
K. pneumoniae	tmpsmx	187	0.05395642701525057
K. pneumoniae	tmpsmx	191	0.06999999999999995
K. pneumoniae	tmpsmx	192	0.09999999999999998
K. pneumoniae	tmpsmx	201	0.08929629629629626
K. pneumoniae	tmpsmx	204	0.1001833333333333
K. pneumoniae	tmpsmx	205	0.09176636171710062
K. pneumoniae	tmpsmx	216	0.06999999999999995
K. pneumoniae	tmpsmx	218	0.11532743362831858
K. pneumoniae	tmpsmx	219	0.1033076923076923
K. pneumoniae	tmpsmx	221	0.075049504950495
K. pneumoniae	tmpsmx	222	0.09083660130718955
K. pneumoniae	tmpsmx	223	0.18000000000000005
K. pneumoniae	tmpsmx	227	0.10185534591194968
K. pneumoniae	tmpsmx	240	0.05434954007884363
K. pneumoniae	tmpsmx	248	0.06684803001876176
K. pneumoniae	tmpsmx	251	0.08041310334831132
K. pneumoniae	tmpsmx	259	0.0877564102564102
K. pneumoniae	tmpsmx	263	0.07513432835820891
K. pneumoniae	tmpsmx	268	0.10173333333333334
K. pneumoniae	tmpsmx	273	0.11145620022753126
K. pneumoniae	tmpsmx	274	0.09093587786259545
K. pneumoniae	tmpsmx	278	0.09472978464039007
K. pneumoniae	tmpsmx	280	0.1374875
K. pneumoniae	tmpsmx	283	0.28
K. pneumoniae	tmpsmx	293	0.06999999999999995
K. pneumoniae	tmpsmx	295	0.09499999999999999
K. pneumoniae	tmpsmx	299	0.09564737470167063
K. pneumoniae	tmpsmx	301	0.19999999999999996
K. pneumoniae	tmpsmx	303	0.37064306784660767
K. pneumoniae	tmpsmx	304	0.06909671084928813
K. pneumoniae	tmpsmx	307	0.06267923526287839
K. pneumoniae	tmpsmx	308	0.10999999999999999
K. pneumoniae	tmpsmx	312	0.12067877215737138
K. pneumoniae	tmpsmx	318	0.07536383857642198
K. pneumoniae	tmpsmx	320	0.08999999999999997
K. pneumoniae	tmpsmx	325	0.07999999999999996
K. pneumoniae	tmpsmx	327	0.07986719787516597
K. pneumoniae	tmpsmx	328	0.13277276528321816
K. pneumoniae	tmpsmx	329	0.12000000000000001
K. pneumoniae	tmpsmx	330	0.08482090997095836
K. pneumoniae	tmpsmx	334	0.12249400479616307
K. pneumoniae	tmpsmx	340	0.09124869927159207
K. pneumoniae	tmpsmx	342	0.0421402550091075
K. pneumoniae	tmpsmx	344	0.08639999999999996
K. pneumoniae	tmpsmx	356	0.18373844121532362
K. pneumoniae	tmpsmx	365	0.16000000000000003
K. pneumoniae	tmpsmx	371	0.07212110397335232
K. pneumoniae	tmpsmx	377	0.10176895306859203
K. pneumoniae	tmpsmx	380	0.08766775777414071
K. pneumoniae	tmpsmx	385	0.15782392026578076
K. pneumoniae	tmpsmx	397	0.22760876676480213
K. pneumoniae	tmpsmx	399	0.08411976047904188
K. pneumoniae	tmpsmx	412	0.16334201711946408
K. pneumoniae	tmpsmx	416	0.08807204803202132
K. pneumoniae	tmpsmx	421	0.09147540983606556
K. pneumoniae	tmpsmx	422	0.09199121522693995
K. pneumoniae	tmpsmx	423	0.09817767042404721
K. pneumoniae	tmpsmx	424	0.056829268292682936
K. pneumoniae	tmpsmx	427	0.11322962962962961
K. pneumoniae	tmpsmx	431	0.1151011649294911
K. pneumoniae	tmpsmx	437	0.058941311852704265
K. pneumoniae	tmpsmx	439	0.11573225152129818
K. pneumoniae	tmpsmx	440	0.06108208955223886
K. pneumoniae	tmpsmx	441	0.10520426287744225
K. pneumoniae	tmpsmx	447	0.06999999999999995
K. pneumoniae	tmpsmx	449	0.06000000000000005
K. pneumoniae	tmpsmx	450	0.07292387543252596
K. pneumoniae	tmpsmx	451	0.07116741321388578
Morganella	beta_lactam	12	0.2705072463768116
Morganella	beta_lactam	15	0.711111111111111
Morganella	beta_lactam	22	0.46
Morganella	beta_lactam	56	0.503771186440678
Morganella	beta_lactam	65	0.515
Morganella	beta_lactam	73	0.745
Morganella	beta_lactam	77	1
Morganella	beta_lactam	83	1
Morganella	beta_lactam	85	0.6612472406181015
Morganella	beta_lactam	104	0.6599999999999999
Morganella	beta_lactam	105	0
Morganella	beta_lactam	110	0.6272619047619047
Morganella	beta_lactam	111	0.5257692307692308
Morganella	beta_lactam	112	0.040000000000000036
Morganella	beta_lactam	113	0.5178260869565217
Morganella	beta_lactam	127	0.5291009916492694
Morganella	beta_lactam	130	0.6833333333333333
Morganella	beta_lactam	140	0.6866666666666668
Morganella	beta_lactam	144	0.5772168284789644
Morganella	beta_lactam	145	0.4466071428571429
Morganella	beta_lactam	151	0.07
Morganella	beta_lactam	156	0.39
Morganella	beta_lactam	192	0.5822962962962963
Morganella	beta_lactam	204	0.24838709677419357
Morganella	beta_lactam	205	0.6730531914893617
Morganella	beta_lactam	216	0.66
Morganella	beta_lactam	219	0.5111290322580645
Morganella	beta_lactam	222	0.29159420289855076
Morganella	beta_lactam	227	0.46655172413793106
Morganella	beta_lactam	240	0.6754473684210526
Morganella	beta_lactam	248	0.6110031347962382
Morganella	beta_lactam	251	0.3846354166666666
Morganella	beta_lactam	259	0.465
Morganella	beta_lactam	273	0.6974698795180724
Morganella	beta_lactam	278	0.006395348837209308
Morganella	beta_lactam	280	0.5
Morganella	beta_lactam	299	0.378989898989899
Morganella	beta_lactam	301	0.06999999999999995
Morganella	beta_lactam	303	0.04492307692307697
Morganella	beta_lactam	307	0.560204081632653
Morganella	beta_lactam	312	0.02354066985645935
Morganella	beta_lactam	318	0.884967741935484
Morganella	beta_lactam	327	0
Morganella	beta_lactam	328	0.6773801724137931
Morganella	beta_lactam	329	0.5
Morganella	beta_lactam	330	0.610015873015873
Morganella	beta_lactam	344	0.5379090909090909
Morganella	beta_lactam	356	0
Morganella	beta_lactam	371	0.6366666666666666
Morganella	beta_lactam	377	0.03589041095890412
Morganella	beta_lactam	385	0.495
Morganella	beta_lactam	397	0.723231850117096
Morganella	beta_lactam	423	0.7459885844748858
Morganella	beta_lactam	424	0.47
Morganella	beta_lactam	431	0.1514232902033272
Morganella	beta_lactam	439	0.5363874345549737
Morganella	beta_lactam	440	0.0610344827586207
Morganella	beta_lactam	451	0.4314298245614035
P. aeruginosa	beta_lactam	10	0.06483333333333335
P. aeruginosa	beta_lactam	12	0.13057450628366246
P. aeruginosa	beta_lactam	15	0.029986719787516627
P. aeruginosa	beta_lactam	22	0.11625000000000002
P. aeruginosa	beta_lactam	23	0.0778600823045267
P. aeruginosa	beta_lactam	56	0.3339103869653768
P. aeruginosa	beta_lactam	65	0.2197272727272727
P. aeruginosa	beta_lactam	73	0.11
P. aeruginosa	beta_lactam	78	0.023144654088050335
P. aeruginosa	beta_lactam	81	0.18346197502837683
P. aeruginosa	beta_lactam	82	0.09999999999999998
P. aeruginosa	beta_lactam	83	0
P. aeruginosa	beta_lactam	85	0.08583276216586702
P. aeruginosa	beta_lactam	96	0.10999999999999999
P. aeruginosa	beta_lactam	102	0.4479458794587946
P. aeruginosa	beta_lactam	103	0.020000000000000018
P. aeruginosa	beta_lactam	104	0.13
P. aeruginosa	beta_lactam	105	0
P. aeruginosa	beta_lactam	107	0.02434640522875819
P. aeruginosa	beta_lactam	109	0.13536977491961416
P. aeruginosa	beta_lactam	110	0.02798165137614681
P. aeruginosa	beta_lactam	111	0.04168443496801708
P. aeruginosa	beta_lactam	112	0.10999999999999999
P. aeruginosa	beta_lactam	113	0.1787219730941704
P. aeruginosa	beta_lactam	119	0.04307894736842109
P. aeruginosa	beta_lactam	127	0.13586164601987
P. aeruginosa	beta_lactam	130	0.18000000000000005
P. aeruginosa	beta_lactam	140	0.010000000000000007
P. aeruginosa	beta_lactam	144	0.5324833209785026
P. aeruginosa	beta_lactam	145	0.12716228070175437
P. aeruginosa	beta_lactam	148	0.3742062146892655
P. aeruginosa	beta_lactam	150	0.03356390238576189
P. aeruginosa	beta_lactam	151	0.049999999999999996
P. aeruginosa	beta_lactam	156	0.09999999999999998
P. aeruginosa	beta_lactam	158	0.042779783393501844
P. aeruginosa	beta_lactam	170	0.057575757575757586
P. aeruginosa	beta_lactam	171	0.02585585585585585
P. aeruginosa	beta_lactam	179	0.01867187500000002
P. aeruginosa	beta_lactam	187	0.07337546816479402
P. aeruginosa	beta_lactam	192	0.054497498863119616
P. aeruginosa	beta_lactam	201	0.12083941605839416
P. aeruginosa	beta_lactam	204	0.26628695025234317
P. aeruginosa	beta_lactam	205	0.30721504013519224
P. aeruginosa	beta_lactam	216	0.09999999999999998
P. aeruginosa	beta_lactam	218	0.07520304568527914
P. aeruginosa	beta_lactam	219	0.08290097629009763
P. aeruginosa	beta_lactam	221	0.1004615384615385
P. aeruginosa	beta_lactam	222	0.06853932584269666
P. aeruginosa	beta_lactam	223	0.17000000000000004
P. aeruginosa	beta_lactam	227	0.1137936636880585
P. aeruginosa	beta_lactam	240	0.02000000000000002
P. aeruginosa	beta_lactam	248	0.006604156107450589
P. aeruginosa	beta_lactam	251	0.12204383772351471
P. aeruginosa	beta_lactam	259	0.13299651567944254
P. aeruginosa	beta_lactam	263	0.04723076923076922
P. aeruginosa	beta_lactam	268	0.012321041214750554
P. aeruginosa	beta_lactam	273	0.5052405559515324
P. aeruginosa	beta_lactam	274	0.03366422565771633
P. aeruginosa	beta_lactam	276	0.06000000000000005
P. aeruginosa	beta_lactam	278	0.054204946996466455
P. aeruginosa	beta_lactam	280	0.0650487329434698
P. aeruginosa	beta_lactam	283	0
P. aeruginosa	beta_lactam	293	0.020000000000000018
P. aeruginosa	beta_lactam	295	0.030448343079922054
P. aeruginosa	beta_lactam	299	0.13237296834901624
P. aeruginosa	beta_lactam	301	0.13
P. aeruginosa	beta_lactam	303	0.13022727272727272
P. aeruginosa	beta_lactam	304	0.04924107142857143
P. aeruginosa	beta_lactam	307	0.09585011185682327
P. aeruginosa	beta_lactam	308	0.20999999999999996
P. aeruginosa	beta_lactam	312	0.07387308533916845
P. aeruginosa	beta_lactam	318	0.08249299719887955
P. aeruginosa	beta_lactam	320	0.06000000000000005
P. aeruginosa	beta_lactam	325	0.5499999999999999
P. aeruginosa	beta_lactam	327	0.5799354838709676
P. aeruginosa	beta_lactam	328	0.07070648399520173
P. aeruginosa	beta_lactam	329	0.03340248962655599
P. aeruginosa	beta_lactam	330	0.053425016371971175
P. aeruginosa	beta_lactam	334	0.11782747603833864
P. aeruginosa	beta_lactam	340	0.06520156774916014
P. aeruginosa	beta_lactam	342	0.0270757575757576
P. aeruginosa	beta_lactam	344	0.05190541466758058
P. aeruginosa	beta_lactam	356	0.3310416666666667
P. aeruginosa	beta_lactam	365	0.18000000000000005
P. aeruginosa	beta_lactam	371	0.06252024922118384
P. aeruginosa	beta_lactam	377	0.2016087751371115
P. aeruginosa	beta_lactam	380	0.6766728280961183
P. aeruginosa	beta_lactam	385	0.13679160419790107
P. aeruginosa	beta_lactam	397	0.11431301939058172
P. aeruginosa	beta_lactam	399	0.10110726643598614
P. aeruginosa	beta_lactam	412	0.15686656200941915
P. aeruginosa	beta_lactam	416	0.13223529411764706
P. aeruginosa	beta_lactam	421	0.07067307692307692
P. aeruginosa	beta_lactam	422	0.07416107382550338
P. aeruginosa	beta_lactam	423	0.05206127450980393
P. aeruginosa	beta_lactam	424	0.1537582005623243
P. aeruginosa	beta_lactam	427	0.1659946773120426
P. aeruginosa	beta_lactam	430	0.24931578947368424
P. aeruginosa	beta_lactam	431	0.09999999999999998
P. aeruginosa	beta_lactam	437	0.14790175438596492
P. aeruginosa	beta_lactam	439	0.30566510603139635
P. aeruginosa	beta_lactam	440	0.07171294117647058
P. aeruginosa	beta_lactam	441	0.07495956873315358
P. aeruginosa	beta_lactam	447	0.05550000000000002
P. aeruginosa	beta_lactam	449	0.06999999999999995
P. aeruginosa	beta_lactam	450	0.21349965349965355
P. aeruginosa	beta_lactam	451	0.08483075435203094
P. aeruginosa	cephalosporin	10	0.10058333333333334
P. aeruginosa	cephalosporin	12	0.1082872435325602
P. aeruginosa	cephalosporin	15	0.06789170506912443
P. aeruginosa	cephalosporin	22	0.19187499999999996
P. aeruginosa	cephalosporin	23	0.13037037037037036
P. aeruginosa	cephalosporin	56	0.3186130811662727
P. aeruginosa	cephalosporin	65	0.10881818181818181
P. aeruginosa	cephalosporin	73	0.45000000000000007
P. aeruginosa	cephalosporin	78	0.06241090146750525
P. aeruginosa	cephalosporin	81	0.12699205448354145
P. aeruginosa	cephalosporin	82	0.3566666666666667
P. aeruginosa	cephalosporin	83	0.06999999999999995
P. aeruginosa	cephalosporin	85	0.11258738862234406
P. aeruginosa	cephalosporin	96	0.21999999999999997
P. aeruginosa	cephalosporin	102	0.37242312423124235
P. aeruginosa	cephalosporin	103	0.0922039473684211
P. aeruginosa	cephalosporin	104	0.15000000000000002
P. aeruginosa	cephalosporin	105	0.09500000000000004
P. aeruginosa	cephalosporin	107	0.06303921568627455
P. aeruginosa	cephalosporin	109	0.14745980707395498
P. aeruginosa	cephalosporin	110	0.16917431192660548
P. aeruginosa	cephalosporin	111	0.23793887704335473
P. aeruginosa	cephalosporin	112	0.06999999999999995
P. aeruginosa	cephalosporin	113	0.19940582959641256
P. aeruginosa	cephalosporin	119	0.11015789473684211
P. aeruginosa	cephalosporin	127	0.18306440499351492
P. aeruginosa	cephalosporin	130	0.59
P. aeruginosa	cephalosporin	140	0.37666666666666665
P. aeruginosa	cephalosporin	144	0.29218927600691863
P. aeruginosa	cephalosporin	145	0.4786315789473684
P. aeruginosa	cephalosporin	148	0.40244067796610167
P. aeruginosa	cephalosporin	150	0.13105670978035777
P. aeruginosa	cephalosporin	151	0.065
P. aeruginosa	cephalosporin	156	0.08999999999999997
P. aeruginosa	cephalosporin	170	0.25198653198653204
P. aeruginosa	cephalosporin	179	0.054335937499999994
P. aeruginosa	cephalosporin	187	0.04673220973782776
P. aeruginosa	cephalosporin	191	0.020000000000000018
P. aeruginosa	cephalosporin	192	0.08924511141427922
P. aeruginosa	cephalosporin	201	0.05978102189781024
P. aeruginosa	cephalosporin	204	0.24068132660418173
P. aeruginosa	cephalosporin	205	0.26088951535508637
P. aeruginosa	cephalosporin	216	0.4433333333333334
P. aeruginosa	cephalosporin	218	0.09999999999999998
P. aeruginosa	cephalosporin	219	0.17341701534170154
P. aeruginosa	cephalosporin	221	0.040092307692307726
P. aeruginosa	cephalosporin	222	0.1525893769152196
P. aeruginosa	cephalosporin	223	0.08499999999999996
P. aeruginosa	cephalosporin	227	0.15450544015825918
P. aeruginosa	cephalosporin	240	0.27067603748326635
P. aeruginosa	cephalosporin	248	0.07650532184490622
P. aeruginosa	cephalosporin	251	0.09558930974812536
P. aeruginosa	cephalosporin	259	0.3366840882694541
P. aeruginosa	cephalosporin	263	0.17569230769230773
P. aeruginosa	cephalosporin	268	0.03351409978308028
P. aeruginosa	cephalosporin	273	0.3854062722736992
P. aeruginosa	cephalosporin	274	0.04241117439652838
