year	country	bug	drug	metric	value
2004	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	282
2004	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	1918
2005	Austria	Escherichia coli	Aminopenicillins	n_isolates	2050
2005	Belgium	Escherichia coli	Aminopenicillins	n_isolates	1579
2005	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	189
2005	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	75
2005	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2234
2005	Germany	Escherichia coli	Aminopenicillins	n_isolates	959
2005	Denmark	Escherichia coli	Aminopenicillins	n_isolates	1283
2005	Estonia	Escherichia coli	Aminopenicillins	n_isolates	151
2005	Greece	Escherichia coli	Aminopenicillins	n_isolates	1039
2005	Spain	Escherichia coli	Aminopenicillins	n_isolates	2995
2005	Finland	Escherichia coli	Aminopenicillins	n_isolates	1519
2005	France	Escherichia coli	Aminopenicillins	n_isolates	5722
2005	Croatia	Escherichia coli	Aminopenicillins	n_isolates	637
2005	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1030
2005	Ireland	Escherichia coli	Aminopenicillins	n_isolates	1422
2005	Iceland	Escherichia coli	Aminopenicillins	n_isolates	128
2005	Italy	Escherichia coli	Aminopenicillins	n_isolates	1176
2005	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	188
2005	Latvia	Escherichia coli	Aminopenicillins	n_isolates	0
2005	Malta	Escherichia coli	Aminopenicillins	n_isolates	85
2005	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	2142
2005	Norway	Escherichia coli	Aminopenicillins	n_isolates	1326
2005	Poland	Escherichia coli	Aminopenicillins	n_isolates	176
2005	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1171
2005	Romania	Escherichia coli	Aminopenicillins	n_isolates	81
2005	Sweden	Escherichia coli	Aminopenicillins	n_isolates	1906
2005	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	656
2005	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	97
2005	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	1987
2006	Austria	Escherichia coli	Aminopenicillins	n_isolates	2469
2006	Belgium	Escherichia coli	Aminopenicillins	n_isolates	1618
2006	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	177
2006	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	90
2006	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2155
2006	Germany	Escherichia coli	Aminopenicillins	n_isolates	849
2006	Denmark	Escherichia coli	Aminopenicillins	n_isolates	2722
2006	Estonia	Escherichia coli	Aminopenicillins	n_isolates	215
2006	Greece	Escherichia coli	Aminopenicillins	n_isolates	1199
2006	Spain	Escherichia coli	Aminopenicillins	n_isolates	3363
2006	Finland	Escherichia coli	Aminopenicillins	n_isolates	1460
2006	France	Escherichia coli	Aminopenicillins	n_isolates	6363
2006	Croatia	Escherichia coli	Aminopenicillins	n_isolates	780
2006	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1125
2006	Ireland	Escherichia coli	Aminopenicillins	n_isolates	1632
2006	Iceland	Escherichia coli	Aminopenicillins	n_isolates	128
2006	Italy	Escherichia coli	Aminopenicillins	n_isolates	896
2006	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	167
2006	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	167
2006	Latvia	Escherichia coli	Aminopenicillins	n_isolates	62
2006	Malta	Escherichia coli	Aminopenicillins	n_isolates	94
2006	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	2897
2006	Norway	Escherichia coli	Aminopenicillins	n_isolates	1573
2006	Poland	Escherichia coli	Aminopenicillins	n_isolates	206
2006	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1330
2006	Romania	Escherichia coli	Aminopenicillins	n_isolates	33
2006	Sweden	Escherichia coli	Aminopenicillins	n_isolates	2038
2006	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	717
2006	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	0
2006	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	2141
2007	Austria	Escherichia coli	Aminopenicillins	n_isolates	2542
2007	Belgium	Escherichia coli	Aminopenicillins	n_isolates	1446
2007	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	127
2007	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	109
2007	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2407
2007	Germany	Escherichia coli	Aminopenicillins	n_isolates	975
2007	Denmark	Escherichia coli	Aminopenicillins	n_isolates	2876
2007	Estonia	Escherichia coli	Aminopenicillins	n_isolates	215
2007	Greece	Escherichia coli	Aminopenicillins	n_isolates	1166
2007	Spain	Escherichia coli	Aminopenicillins	n_isolates	3672
2007	Finland	Escherichia coli	Aminopenicillins	n_isolates	1516
2007	France	Escherichia coli	Aminopenicillins	n_isolates	8068
2007	Croatia	Escherichia coli	Aminopenicillins	n_isolates	860
2007	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1169
2007	Ireland	Escherichia coli	Aminopenicillins	n_isolates	1748
2007	Iceland	Escherichia coli	Aminopenicillins	n_isolates	104
2007	Italy	Escherichia coli	Aminopenicillins	n_isolates	1049
2007	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	234
2007	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	275
2007	Latvia	Escherichia coli	Aminopenicillins	n_isolates	76
2007	Malta	Escherichia coli	Aminopenicillins	n_isolates	116
2007	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	2789
2007	Norway	Escherichia coli	Aminopenicillins	n_isolates	1712
2007	Poland	Escherichia coli	Aminopenicillins	n_isolates	256
2007	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1432
2007	Romania	Escherichia coli	Aminopenicillins	n_isolates	49
2007	Sweden	Escherichia coli	Aminopenicillins	n_isolates	2041
2007	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	851
2007	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	0
2007	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	2105
2008	Austria	Escherichia coli	Aminopenicillins	n_isolates	2979
2008	Belgium	Escherichia coli	Aminopenicillins	n_isolates	1425
2008	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	128
2008	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	119
2008	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2738
2008	Germany	Escherichia coli	Aminopenicillins	n_isolates	1e3
2008	Denmark	Escherichia coli	Aminopenicillins	n_isolates	3282
2008	Estonia	Escherichia coli	Aminopenicillins	n_isolates	266
2008	Greece	Escherichia coli	Aminopenicillins	n_isolates	1428
2008	Spain	Escherichia coli	Aminopenicillins	n_isolates	3621
2008	Finland	Escherichia coli	Aminopenicillins	n_isolates	1768
2008	France	Escherichia coli	Aminopenicillins	n_isolates	7979
2008	Croatia	Escherichia coli	Aminopenicillins	n_isolates	914
2008	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1043
2008	Ireland	Escherichia coli	Aminopenicillins	n_isolates	1869
2008	Iceland	Escherichia coli	Aminopenicillins	n_isolates	123
2008	Italy	Escherichia coli	Aminopenicillins	n_isolates	943
2008	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	228
2008	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	302
2008	Latvia	Escherichia coli	Aminopenicillins	n_isolates	90
2008	Malta	Escherichia coli	Aminopenicillins	n_isolates	128
2008	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	2274
2008	Norway	Escherichia coli	Aminopenicillins	n_isolates	1798
2008	Poland	Escherichia coli	Aminopenicillins	n_isolates	84
2008	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1620
2008	Romania	Escherichia coli	Aminopenicillins	n_isolates	31
2008	Sweden	Escherichia coli	Aminopenicillins	n_isolates	2229
2008	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	874
2008	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	0
2008	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	1763
2009	Austria	Escherichia coli	Aminopenicillins	n_isolates	2605
2009	Belgium	Escherichia coli	Aminopenicillins	n_isolates	1607
2009	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	181
2009	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	136
2009	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2759
2009	Germany	Escherichia coli	Aminopenicillins	n_isolates	2158
2009	Denmark	Escherichia coli	Aminopenicillins	n_isolates	3531
2009	Estonia	Escherichia coli	Aminopenicillins	n_isolates	319
2009	Greece	Escherichia coli	Aminopenicillins	n_isolates	1694
2009	Spain	Escherichia coli	Aminopenicillins	n_isolates	3821
2009	Finland	Escherichia coli	Aminopenicillins	n_isolates	1906
2009	France	Escherichia coli	Aminopenicillins	n_isolates	8436
2009	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1047
2009	Ireland	Escherichia coli	Aminopenicillins	n_isolates	1987
2009	Iceland	Escherichia coli	Aminopenicillins	n_isolates	109
2009	Italy	Escherichia coli	Aminopenicillins	n_isolates	764
2009	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	291
2009	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	299
2009	Latvia	Escherichia coli	Aminopenicillins	n_isolates	86
2009	Malta	Escherichia coli	Aminopenicillins	n_isolates	158
2009	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	2359
2009	Norway	Escherichia coli	Aminopenicillins	n_isolates	1845
2009	Poland	Escherichia coli	Aminopenicillins	n_isolates	487
2009	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1919
2009	Romania	Escherichia coli	Aminopenicillins	n_isolates	20
2009	Sweden	Escherichia coli	Aminopenicillins	n_isolates	0
2009	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	893
2009	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	3824
2010	Austria	Escherichia coli	Aminopenicillins	n_isolates	2928
2010	Belgium	Escherichia coli	Aminopenicillins	n_isolates	1957
2010	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	142
2010	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	137
2010	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2481
2010	Germany	Escherichia coli	Aminopenicillins	n_isolates	3022
2010	Denmark	Escherichia coli	Aminopenicillins	n_isolates	3412
2010	Estonia	Escherichia coli	Aminopenicillins	n_isolates	259
2010	Greece	Escherichia coli	Aminopenicillins	n_isolates	1474
2010	Spain	Escherichia coli	Aminopenicillins	n_isolates	5696
2010	Finland	Escherichia coli	Aminopenicillins	n_isolates	2165
2010	France	Escherichia coli	Aminopenicillins	n_isolates	9017
2010	Croatia	Escherichia coli	Aminopenicillins	n_isolates	625
2010	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1328
2010	Ireland	Escherichia coli	Aminopenicillins	n_isolates	2121
2010	Iceland	Escherichia coli	Aminopenicillins	n_isolates	100
2010	Italy	Escherichia coli	Aminopenicillins	n_isolates	2288
2010	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	329
2010	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	353
2010	Latvia	Escherichia coli	Aminopenicillins	n_isolates	98
2010	Malta	Escherichia coli	Aminopenicillins	n_isolates	192
2010	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	3404
2010	Norway	Escherichia coli	Aminopenicillins	n_isolates	2268
2010	Poland	Escherichia coli	Aminopenicillins	n_isolates	616
2010	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1976
2010	Romania	Escherichia coli	Aminopenicillins	n_isolates	23
2010	Sweden	Escherichia coli	Aminopenicillins	n_isolates	940
2010	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	941
2010	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	4429
2011	Austria	Escherichia coli	Aminopenicillins	n_isolates	3148
2011	Belgium	Escherichia coli	Aminopenicillins	n_isolates	3507
2011	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	152
2011	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	134
2011	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2683
2011	Germany	Escherichia coli	Aminopenicillins	n_isolates	3638
2011	Denmark	Escherichia coli	Aminopenicillins	n_isolates	3638
2011	Estonia	Escherichia coli	Aminopenicillins	n_isolates	0
2011	Greece	Escherichia coli	Aminopenicillins	n_isolates	1297
2011	Spain	Escherichia coli	Aminopenicillins	n_isolates	5592
2011	Finland	Escherichia coli	Aminopenicillins	n_isolates	2264
2011	France	Escherichia coli	Aminopenicillins	n_isolates	8784
2011	Croatia	Escherichia coli	Aminopenicillins	n_isolates	975
2011	Hungary	Escherichia coli	Aminopenicillins	n_isolates	991
2011	Ireland	Escherichia coli	Aminopenicillins	n_isolates	2118
2011	Iceland	Escherichia coli	Aminopenicillins	n_isolates	129
2011	Italy	Escherichia coli	Aminopenicillins	n_isolates	1530
2011	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	383
2011	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	353
2011	Latvia	Escherichia coli	Aminopenicillins	n_isolates	130
2011	Malta	Escherichia coli	Aminopenicillins	n_isolates	219
2011	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	4425
2011	Norway	Escherichia coli	Aminopenicillins	n_isolates	2617
2011	Poland	Escherichia coli	Aminopenicillins	n_isolates	934
2011	Portugal	Escherichia coli	Aminopenicillins	n_isolates	1963
2011	Romania	Escherichia coli	Aminopenicillins	n_isolates	24
2011	Sweden	Escherichia coli	Aminopenicillins	n_isolates	352
2011	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	1002
2011	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	610
2011	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	5074
2012	Austria	Escherichia coli	Aminopenicillins	n_isolates	3625
2012	Belgium	Escherichia coli	Aminopenicillins	n_isolates	3898
2012	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	207
2012	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	176
2012	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2811
2012	Germany	Escherichia coli	Aminopenicillins	n_isolates	4162
2012	Denmark	Escherichia coli	Aminopenicillins	n_isolates	3708
2012	Estonia	Escherichia coli	Aminopenicillins	n_isolates	216
2012	Greece	Escherichia coli	Aminopenicillins	n_isolates	1270
2012	Spain	Escherichia coli	Aminopenicillins	n_isolates	5672
2012	Finland	Escherichia coli	Aminopenicillins	n_isolates	2090
2012	France	Escherichia coli	Aminopenicillins	n_isolates	9599
2012	Croatia	Escherichia coli	Aminopenicillins	n_isolates	904
2012	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1328
2012	Ireland	Escherichia coli	Aminopenicillins	n_isolates	2329
2012	Iceland	Escherichia coli	Aminopenicillins	n_isolates	131
2012	Italy	Escherichia coli	Aminopenicillins	n_isolates	2123
2012	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	461
2012	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	335
2012	Latvia	Escherichia coli	Aminopenicillins	n_isolates	153
2012	Malta	Escherichia coli	Aminopenicillins	n_isolates	200
2012	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	4697
2012	Norway	Escherichia coli	Aminopenicillins	n_isolates	2995
2012	Poland	Escherichia coli	Aminopenicillins	n_isolates	736
2012	Portugal	Escherichia coli	Aminopenicillins	n_isolates	2152
2012	Romania	Escherichia coli	Aminopenicillins	n_isolates	185
2012	Sweden	Escherichia coli	Aminopenicillins	n_isolates	230
2012	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	1168
2012	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	596
2012	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	5846
2013	Austria	Escherichia coli	Aminopenicillins	n_isolates	4379
2013	Belgium	Escherichia coli	Aminopenicillins	n_isolates	4350
2013	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	160
2013	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	162
2013	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2954
2013	Germany	Escherichia coli	Aminopenicillins	n_isolates	5306
2013	Denmark	Escherichia coli	Aminopenicillins	n_isolates	3965
2013	Estonia	Escherichia coli	Aminopenicillins	n_isolates	235
2013	Greece	Escherichia coli	Aminopenicillins	n_isolates	1149
2013	Spain	Escherichia coli	Aminopenicillins	n_isolates	5720
2013	Finland	Escherichia coli	Aminopenicillins	n_isolates	2124
2013	France	Escherichia coli	Aminopenicillins	n_isolates	10146
2013	Croatia	Escherichia coli	Aminopenicillins	n_isolates	1036
2013	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1411
2013	Ireland	Escherichia coli	Aminopenicillins	n_isolates	2465
2013	Iceland	Escherichia coli	Aminopenicillins	n_isolates	121
2013	Italy	Escherichia coli	Aminopenicillins	n_isolates	2356
2013	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	434
2013	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	299
2013	Latvia	Escherichia coli	Aminopenicillins	n_isolates	135
2013	Malta	Escherichia coli	Aminopenicillins	n_isolates	242
2013	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	4656
2013	Norway	Escherichia coli	Aminopenicillins	n_isolates	3016
2013	Poland	Escherichia coli	Aminopenicillins	n_isolates	277
2013	Portugal	Escherichia coli	Aminopenicillins	n_isolates	2677
2013	Romania	Escherichia coli	Aminopenicillins	n_isolates	279
2013	Sweden	Escherichia coli	Aminopenicillins	n_isolates	452
2013	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	1224
2013	Slovakia	Escherichia coli	Aminopenicillins	n_isolates	786
2013	United Kingdom	Escherichia coli	Aminopenicillins	n_isolates	6648
2014	Austria	Escherichia coli	Aminopenicillins	n_isolates	4742
2014	Belgium	Escherichia coli	Aminopenicillins	n_isolates	2876
2014	Bulgaria	Escherichia coli	Aminopenicillins	n_isolates	159
2014	Cyprus	Escherichia coli	Aminopenicillins	n_isolates	153
2014	Czech Republic	Escherichia coli	Aminopenicillins	n_isolates	2978
2014	Germany	Escherichia coli	Aminopenicillins	n_isolates	5543
2014	Denmark	Escherichia coli	Aminopenicillins	n_isolates	4490
2014	Estonia	Escherichia coli	Aminopenicillins	n_isolates	261
2014	Greece	Escherichia coli	Aminopenicillins	n_isolates	1057
2014	Spain	Escherichia coli	Aminopenicillins	n_isolates	5817
2014	Finland	Escherichia coli	Aminopenicillins	n_isolates	2365
2014	France	Escherichia coli	Aminopenicillins	n_isolates	10325
2014	Croatia	Escherichia coli	Aminopenicillins	n_isolates	1077
2014	Hungary	Escherichia coli	Aminopenicillins	n_isolates	1603
2014	Ireland	Escherichia coli	Aminopenicillins	n_isolates	2694
2014	Iceland	Escherichia coli	Aminopenicillins	n_isolates	151
2014	Italy	Escherichia coli	Aminopenicillins	n_isolates	2178
2014	Lithuania	Escherichia coli	Aminopenicillins	n_isolates	590
2014	Luxembourg	Escherichia coli	Aminopenicillins	n_isolates	371
2014	Latvia	Escherichia coli	Aminopenicillins	n_isolates	182
2014	Malta	Escherichia coli	Aminopenicillins	n_isolates	268
2014	Netherlands	Escherichia coli	Aminopenicillins	n_isolates	6458
2014	Norway	Escherichia coli	Aminopenicillins	n_isolates	3404
2014	Poland	Escherichia coli	Aminopenicillins	n_isolates	268
2014	Portugal	Escherichia coli	Aminopenicillins	n_isolates	4899
2014	Romania	Escherichia coli	Aminopenicillins	n_isolates	253
2014	Sweden	Escherichia coli	Aminopenicillins	n_isolates	0
2014	Slovenia	Escherichia coli	Aminopenicillins	n_isolates	1216
